Point,AFTBF,AFTDIA,*FWDBF,*FWDDIA,JCDIA1
1,0.0000,0.0000,0.0000,0.0000,0.0000
2,0.0000,-0.0002,0.0000,0.0000,0.0001
3,-0.0001,-0.0003,0.0000,0.0000,0.0003
4,-0.0001,-0.0005,0.0000,0.0001,0.0004
5,-0.0001,-0.0006,0.0000,0.0001,0.0006
6,-0.0001,-0.0008,0.0000,0.0001,0.0007
7,-0.0002,-0.0009,0.0000,0.0001,0.0009
8,-0.0002,-0.0011,0.0000,0.0001,0.0011
9,-0.0002,-0.0012,0.0000,0.0002,0.0012
10,-0.0003,-0.0014,0.0000,0.0002,0.0014
11,-0.0003,-0.0016,0.0000,0.0002,0.0015
12,-0.0003,-0.0017,0.0000,0.0002,0.0017
13,-0.0003,-0.0019,0.0000,0.0002,0.0018
14,-0.0004,-0.0021,0.0000,0.0002,0.0020
15,-0.0004,-0.0022,0.0000,0.0003,0.0021
16,-0.0004,-0.0024,0.0001,0.0003,0.0023
17,-0.0004,-0.0026,0.0001,0.0003,0.0025
18,-0.0005,-0.0027,0.0001,0.0003,0.0026
19,-0.0005,-0.0029,0.0001,0.0003,0.0028
20,-0.0005,-0.0031,0.0001,0.0003,0.0029
21,-0.0006,-0.0032,0.0001,0.0004,0.0031
22,-0.0006,-0.0034,0.0001,0.0004,0.0032
23,-0.0006,-0.0036,0.0001,0.0004,0.0033
24,-0.0006,-0.0037,0.0001,0.0004,0.0035
25,-0.0007,-0.0039,0.0001,0.0004,0.0036
26,-0.0007,-0.0041,0.0001,0.0004,0.0037
27,-0.0007,-0.0043,0.0001,0.0005,0.0039
28,-0.0008,-0.0044,0.0001,0.0005,0.0040
29,-0.0008,-0.0046,0.0001,0.0005,0.0041
30,-0.0008,-0.0048,0.0001,0.0005,0.0042
31,-0.0008,-0.0050,0.0001,0.0006,0.0043
32,-0.0009,-0.0052,0.0001,0.0006,0.0044
33,-0.0009,-0.0053,0.0001,0.0006,0.0045
34,-0.0009,-0.0055,0.0001,0.0006,0.0046
35,-0.0009,-0.0057,0.0001,0.0007,0.0047
36,-0.0010,-0.0059,0.0001,0.0007,0.0048
37,-0.0010,-0.0061,0.0001,0.0008,0.0049
38,-0.0010,-0.0063,0.0001,0.0008,0.0050
39,-0.0010,-0.0065,0.0001,0.0008,0.0050
40,-0.0011,-0.0067,0.0001,0.0009,0.0051
41,-0.0011,-0.0068,0.0001,0.0009,0.0052
42,-0.0011,-0.0070,0.0002,0.0009,0.0053
43,-0.0012,-0.0072,0.0002,0.0010,0.0053
44,-0.0012,-0.0074,0.0002,0.0010,0.0054
45,-0.0012,-0.0076,0.0002,0.0011,0.0054
46,-0.0012,-0.0078,0.0002,0.0011,0.0055
47,-0.0013,-0.0080,0.0002,0.0012,0.0055
48,-0.0013,-0.0082,0.0002,0.0012,0.0056
49,-0.0013,-0.0084,0.0002,0.0012,0.0056
50,-0.0013,-0.0086,0.0002,0.0013,0.0057
51,-0.0014,-0.0087,0.0002,0.0013,0.0057
52,-0.0014,-0.0089,0.0002,0.0014,0.0058
53,-0.0014,-0.0091,0.0002,0.0014,0.0058
54,-0.0014,-0.0093,0.0002,0.0014,0.0059
55,-0.0015,-0.0095,0.0002,0.0015,0.0059
56,-0.0015,-0.0097,0.0002,0.0015,0.0060
57,-0.0015,-0.0098,0.0002,0.0015,0.0060
58,-0.0015,-0.0100,0.0002,0.0016,0.0061
59,-0.0016,-0.0102,0.0002,0.0016,0.0061
60,-0.0016,-0.0103,0.0002,0.0016,0.0062
61,-0.0016,-0.0105,0.0002,0.0016,0.0062
62,-0.0016,-0.0106,0.0002,0.0017,0.0063
63,-0.0017,-0.0108,0.0002,0.0017,0.0063
64,-0.0017,-0.0109,0.0002,0.0017,0.0064
65,-0.0017,-0.0111,0.0002,0.0017,0.0064
66,-0.0017,-0.0112,0.0002,0.0017,0.0065
67,-0.0018,-0.0114,0.0003,0.0018,0.0066
68,-0.0018,-0.0115,0.0003,0.0018,0.0066
69,-0.0018,-0.0116,0.0003,0.0018,0.0067
70,-0.0018,-0.0118,0.0003,0.0018,0.0068
71,-0.0019,-0.0119,0.0003,0.0018,0.0068
72,-0.0019,-0.0120,0.0003,0.0018,0.0069
73,-0.0019,-0.0121,0.0003,0.0018,0.0070
74,-0.0020,-0.0123,0.0003,0.0018,0.0070
75,-0.0020,-0.0124,0.0003,0.0019,0.0071
76,-0.0020,-0.0125,0.0003,0.0019,0.0072
77,-0.0020,-0.0126,0.0003,0.0019,0.0073
78,-0.0021,-0.0128,0.0003,0.0019,0.0074
79,-0.0021,-0.0129,0.0003,0.0019,0.0074
80,-0.0021,-0.0130,0.0003,0.0019,0.0075
81,-0.0021,-0.0131,0.0003,0.0019,0.0076
82,-0.0022,-0.0132,0.0003,0.0019,0.0077
83,-0.0022,-0.0134,0.0003,0.0019,0.0078
84,-0.0022,-0.0135,0.0004,0.0019,0.0079
85,-0.0023,-0.0136,0.0004,0.0020,0.0080
86,-0.0023,-0.0137,0.0004,0.0020,0.0081
87,-0.0023,-0.0139,0.0004,0.0020,0.0082
88,-0.0023,-0.0140,0.0004,0.0020,0.0083
89,-0.0024,-0.0141,0.0004,0.0020,0.0084
90,-0.0024,-0.0142,0.0004,0.0020,0.0085
91,-0.0024,-0.0143,0.0004,0.0020,0.0086
92,-0.0025,-0.0145,0.0004,0.0021,0.0087
93,-0.0025,-0.0146,0.0004,0.0021,0.0088
94,-0.0025,-0.0147,0.0004,0.0021,0.0090
95,-0.0026,-0.0148,0.0004,0.0021,0.0091
96,-0.0026,-0.0150,0.0004,0.0022,0.0092
97,-0.0026,-0.0151,0.0005,0.0022,0.0093
98,-0.0026,-0.0152,0.0005,0.0022,0.0094
99,-0.0027,-0.0153,0.0005,0.0022,0.0095
100,-0.0027,-0.0154,0.0005,0.0022,0.0097
101,-0.0027,-0.0156,0.0005,0.0023,0.0098
102,-0.0028,-0.0157,0.0005,0.0023,0.0099
103,-0.0028,-0.0158,0.0005,0.0023,0.0100
104,-0.0028,-0.0159,0.0005,0.0023,0.0102
105,-0.0028,-0.0160,0.0005,0.0023,0.0103
106,-0.0029,-0.0162,0.0005,0.0024,0.0104
107,-0.0029,-0.0163,0.0005,0.0024,0.0105
108,-0.0029,-0.0164,0.0005,0.0024,0.0107
109,-0.0030,-0.0165,0.0005,0.0024,0.0108
110,-0.0030,-0.0167,0.0006,0.0024,0.0109
111,-0.0030,-0.0168,0.0006,0.0024,0.0111
112,-0.0030,-0.0169,0.0006,0.0025,0.0112
113,-0.0031,-0.0170,0.0006,0.0025,0.0113
114,-0.0031,-0.0172,0.0006,0.0025,0.0115
115,-0.0031,-0.0173,0.0006,0.0025,0.0116
116,-0.0031,-0.0174,0.0006,0.0025,0.0118
117,-0.0032,-0.0176,0.0006,0.0025,0.0119
118,-0.0032,-0.0177,0.0006,0.0025,0.0120
119,-0.0032,-0.0179,0.0006,0.0025,0.0122
120,-0.0033,-0.0180,0.0006,0.0025,0.0123
121,-0.0033,-0.0181,0.0006,0.0025,0.0124
122,-0.0033,-0.0183,0.0006,0.0026,0.0126
123,-0.0033,-0.0184,0.0006,0.0026,0.0127
124,-0.0034,-0.0186,0.0006,0.0026,0.0128
125,-0.0034,-0.0187,0.0007,0.0026,0.0130
126,-0.0034,-0.0188,0.0007,0.0026,0.0131
127,-0.0035,-0.0190,0.0007,0.0026,0.0132
128,-0.0035,-0.0191,0.0007,0.0026,0.0133
129,-0.0035,-0.0193,0.0007,0.0026,0.0134
130,-0.0035,-0.0194,0.0007,0.0027,0.0136
131,-0.0036,-0.0195,0.0007,0.0027,0.0137
132,-0.0036,-0.0197,0.0007,0.0027,0.0138
133,-0.0036,-0.0198,0.0007,0.0027,0.0138
134,-0.0036,-0.0199,0.0007,0.0027,0.0139
135,-0.0037,-0.0201,0.0007,0.0027,0.0140
136,-0.0037,-0.0202,0.0007,0.0027,0.0141
137,-0.0037,-0.0203,0.0007,0.0027,0.0142
138,-0.0037,-0.0205,0.0007,0.0028,0.0142
139,-0.0038,-0.0206,0.0007,0.0028,0.0143
140,-0.0038,-0.0207,0.0008,0.0028,0.0144
141,-0.0038,-0.0208,0.0008,0.0028,0.0144
142,-0.0038,-0.0210,0.0008,0.0028,0.0145
143,-0.0039,-0.0211,0.0008,0.0028,0.0145
144,-0.0039,-0.0212,0.0008,0.0028,0.0146
145,-0.0039,-0.0213,0.0008,0.0029,0.0146
146,-0.0039,-0.0214,0.0008,0.0029,0.0146
147,-0.0040,-0.0216,0.0008,0.0029,0.0147
148,-0.0040,-0.0217,0.0008,0.0029,0.0147
149,-0.0040,-0.0218,0.0008,0.0029,0.0147
150,-0.0040,-0.0219,0.0008,0.0029,0.0148
151,-0.0040,-0.0220,0.0008,0.0029,0.0148
152,-0.0041,-0.0222,0.0008,0.0030,0.0148
153,-0.0041,-0.0223,0.0008,0.0030,0.0149
154,-0.0041,-0.0224,0.0008,0.0030,0.0149
155,-0.0041,-0.0225,0.0009,0.0030,0.0149
156,-0.0041,-0.0226,0.0009,0.0030,0.0150
157,-0.0042,-0.0228,0.0009,0.0030,0.0150
158,-0.0042,-0.0229,0.0009,0.0031,0.0150
159,-0.0042,-0.0230,0.0009,0.0031,0.0151
160,-0.0042,-0.0232,0.0009,0.0031,0.0151
161,-0.0042,-0.0233,0.0009,0.0031,0.0152
162,-0.0043,-0.0234,0.0009,0.0031,0.0152
163,-0.0043,-0.0235,0.0009,0.0031,0.0153
164,-0.0043,-0.0237,0.0009,0.0032,0.0153
165,-0.0043,-0.0238,0.0009,0.0032,0.0154
166,-0.0043,-0.0240,0.0009,0.0032,0.0155
167,-0.0043,-0.0241,0.0009,0.0032,0.0155
168,-0.0044,-0.0242,0.0009,0.0032,0.0156
169,-0.0044,-0.0244,0.0010,0.0033,0.0157
170,-0.0044,-0.0245,0.0010,0.0033,0.0157
171,-0.0044,-0.0247,0.0010,0.0033,0.0158
172,-0.0044,-0.0248,0.0010,0.0033,0.0159
173,-0.0045,-0.0249,0.0010,0.0033,0.0160
174,-0.0045,-0.0251,0.0010,0.0033,0.0160
175,-0.0045,-0.0252,0.0010,0.0034,0.0161
176,-0.0045,-0.0254,0.0010,0.0034,0.0162
177,-0.0045,-0.0255,0.0010,0.0034,0.0163
178,-0.0046,-0.0256,0.0010,0.0034,0.0164
179,-0.0046,-0.0258,0.0010,0.0034,0.0164
180,-0.0046,-0.0259,0.0010,0.0034,0.0165
181,-0.0046,-0.0260,0.0010,0.0034,0.0166
182,-0.0047,-0.0262,0.0010,0.0034,0.0167
183,-0.0047,-0.0263,0.0010,0.0035,0.0168
184,-0.0047,-0.0264,0.0010,0.0035,0.0169
185,-0.0047,-0.0266,0.0010,0.0035,0.0169
186,-0.0047,-0.0267,0.0010,0.0035,0.0170
187,-0.0048,-0.0268,0.0010,0.0035,0.0171
188,-0.0048,-0.0269,0.0011,0.0035,0.0172
189,-0.0048,-0.0270,0.0011,0.0035,0.0173
190,-0.0048,-0.0271,0.0011,0.0035,0.0174
191,-0.0048,-0.0272,0.0011,0.0035,0.0175
192,-0.0049,-0.0274,0.0011,0.0036,0.0176
193,-0.0049,-0.0275,0.0011,0.0036,0.0177
194,-0.0049,-0.0276,0.0011,0.0036,0.0178
195,-0.0049,-0.0277,0.0011,0.0036,0.0179
196,-0.0049,-0.0278,0.0011,0.0036,0.0180
197,-0.0050,-0.0279,0.0011,0.0036,0.0181
198,-0.0050,-0.0280,0.0011,0.0036,0.0182
199,-0.0050,-0.0281,0.0011,0.0036,0.0183
200,-0.0050,-0.0281,0.0011,0.0036,0.0184
201,-0.0050,-0.0282,0.0011,0.0036,0.0186
202,-0.0051,-0.0283,0.0011,0.0036,0.0187
203,-0.0051,-0.0284,0.0011,0.0036,0.0188
204,-0.0051,-0.0285,0.0011,0.0037,0.0189
205,-0.0051,-0.0286,0.0011,0.0037,0.0191
206,-0.0052,-0.0287,0.0011,0.0037,0.0192
207,-0.0052,-0.0288,0.0011,0.0037,0.0193
208,-0.0052,-0.0289,0.0011,0.0037,0.0195
209,-0.0052,-0.0290,0.0011,0.0037,0.0196
210,-0.0052,-0.0291,0.0011,0.0037,0.0197
211,-0.0053,-0.0292,0.0011,0.0037,0.0199
212,-0.0053,-0.0293,0.0011,0.0037,0.0200
213,-0.0053,-0.0294,0.0011,0.0037,0.0201
214,-0.0053,-0.0295,0.0011,0.0037,0.0203
215,-0.0054,-0.0296,0.0011,0.0037,0.0204
216,-0.0054,-0.0296,0.0011,0.0036,0.0205
217,-0.0054,-0.0297,0.0012,0.0036,0.0207
218,-0.0054,-0.0298,0.0012,0.0036,0.0208
219,-0.0054,-0.0299,0.0012,0.0036,0.0209
220,-0.0055,-0.0300,0.0012,0.0036,0.0210
221,-0.0055,-0.0301,0.0012,0.0036,0.0212
222,-0.0055,-0.0302,0.0012,0.0036,0.0213
223,-0.0055,-0.0303,0.0012,0.0036,0.0214
224,-0.0056,-0.0303,0.0012,0.0036,0.0215
225,-0.0056,-0.0304,0.0012,0.0036,0.0216
226,-0.0056,-0.0305,0.0012,0.0036,0.0217
227,-0.0056,-0.0306,0.0012,0.0036,0.0218
228,-0.0057,-0.0306,0.0012,0.0036,0.0219
229,-0.0057,-0.0307,0.0012,0.0036,0.0220
230,-0.0057,-0.0308,0.0012,0.0036,0.0220
231,-0.0057,-0.0308,0.0012,0.0036,0.0221
232,-0.0057,-0.0309,0.0012,0.0037,0.0222
233,-0.0058,-0.0310,0.0012,0.0037,0.0223
234,-0.0058,-0.0310,0.0012,0.0037,0.0223
235,-0.0058,-0.0311,0.0013,0.0037,0.0224
236,-0.0058,-0.0311,0.0013,0.0037,0.0224
237,-0.0059,-0.0312,0.0013,0.0037,0.0225
238,-0.0059,-0.0312,0.0013,0.0037,0.0225
239,-0.0059,-0.0313,0.0013,0.0038,0.0225
240,-0.0059,-0.0314,0.0013,0.0038,0.0226
241,-0.0059,-0.0314,0.0013,0.0038,0.0226
242,-0.0060,-0.0315,0.0013,0.0038,0.0226
243,-0.0060,-0.0315,0.0013,0.0039,0.0227
244,-0.0060,-0.0316,0.0013,0.0039,0.0227
245,-0.0060,-0.0316,0.0013,0.0039,0.0227
246,-0.0060,-0.0317,0.0013,0.0039,0.0227
247,-0.0061,-0.0317,0.0013,0.0040,0.0227
248,-0.0061,-0.0318,0.0013,0.0040,0.0228
249,-0.0061,-0.0319,0.0013,0.0040,0.0228
250,-0.0061,-0.0319,0.0013,0.0040,0.0228
251,-0.0061,-0.0320,0.0013,0.0041,0.0228
252,-0.0062,-0.0321,0.0013,0.0041,0.0228
253,-0.0062,-0.0322,0.0014,0.0041,0.0229
254,-0.0062,-0.0322,0.0014,0.0041,0.0229
255,-0.0062,-0.0323,0.0014,0.0042,0.0229
256,-0.0062,-0.0324,0.0014,0.0042,0.0229
257,-0.0062,-0.0325,0.0014,0.0042,0.0229
258,-0.0063,-0.0326,0.0014,0.0042,0.0230
259,-0.0063,-0.0327,0.0014,0.0042,0.0230
260,-0.0063,-0.0328,0.0014,0.0043,0.0230
261,-0.0063,-0.0329,0.0014,0.0043,0.0230
262,-0.0063,-0.0330,0.0014,0.0043,0.0231
263,-0.0063,-0.0331,0.0014,0.0043,0.0231
264,-0.0064,-0.0332,0.0014,0.0043,0.0231
265,-0.0064,-0.0333,0.0014,0.0043,0.0232
266,-0.0064,-0.0334,0.0014,0.0043,0.0232
267,-0.0064,-0.0336,0.0015,0.0043,0.0232
268,-0.0064,-0.0337,0.0015,0.0043,0.0233
269,-0.0064,-0.0338,0.0015,0.0043,0.0233
270,-0.0065,-0.0339,0.0015,0.0043,0.0234
271,-0.0065,-0.0340,0.0015,0.0043,0.0234
272,-0.0065,-0.0341,0.0015,0.0043,0.0235
273,-0.0065,-0.0342,0.0015,0.0043,0.0235
274,-0.0065,-0.0343,0.0015,0.0042,0.0236
275,-0.0066,-0.0344,0.0015,0.0042,0.0236
276,-0.0066,-0.0345,0.0015,0.0042,0.0237
277,-0.0066,-0.0346,0.0015,0.0042,0.0238
278,-0.0066,-0.0347,0.0015,0.0042,0.0238
279,-0.0066,-0.0348,0.0015,0.0042,0.0239
280,-0.0066,-0.0349,0.0015,0.0042,0.0240
281,-0.0067,-0.0350,0.0015,0.0042,0.0240
282,-0.0067,-0.0351,0.0016,0.0042,0.0241
283,-0.0067,-0.0352,0.0016,0.0042,0.0242
284,-0.0067,-0.0352,0.0016,0.0042,0.0243
285,-0.0067,-0.0353,0.0016,0.0042,0.0243
286,-0.0068,-0.0354,0.0016,0.0042,0.0244
287,-0.0068,-0.0354,0.0016,0.0042,0.0245
288,-0.0068,-0.0355,0.0016,0.0042,0.0246
289,-0.0068,-0.0355,0.0016,0.0042,0.0247
290,-0.0068,-0.0356,0.0016,0.0042,0.0247
291,-0.0068,-0.0357,0.0016,0.0042,0.0248
292,-0.0069,-0.0357,0.0016,0.0042,0.0249
293,-0.0069,-0.0358,0.0016,0.0042,0.0250
294,-0.0069,-0.0358,0.0016,0.0042,0.0251
295,-0.0069,-0.0359,0.0016,0.0042,0.0252
296,-0.0069,-0.0359,0.0016,0.0043,0.0253
297,-0.0069,-0.0360,0.0016,0.0043,0.0253
298,-0.0070,-0.0360,0.0016,0.0043,0.0254
299,-0.0070,-0.0361,0.0016,0.0043,0.0255
300,-0.0070,-0.0361,0.0016,0.0043,0.0256
301,-0.0070,-0.0362,0.0016,0.0043,0.0257
302,-0.0070,-0.0363,0.0016,0.0043,0.0258
303,-0.0070,-0.0363,0.0016,0.0044,0.0259
304,-0.0070,-0.0364,0.0017,0.0044,0.0260
305,-0.0070,-0.0364,0.0017,0.0044,0.0261
306,-0.0071,-0.0365,0.0017,0.0044,0.0262
307,-0.0071,-0.0366,0.0017,0.0044,0.0263
308,-0.0071,-0.0366,0.0017,0.0044,0.0264
309,-0.0071,-0.0367,0.0017,0.0045,0.0265
310,-0.0071,-0.0368,0.0017,0.0045,0.0266
311,-0.0071,-0.0369,0.0017,0.0045,0.0267
312,-0.0071,-0.0369,0.0017,0.0045,0.0268
313,-0.0071,-0.0370,0.0017,0.0045,0.0269
314,-0.0072,-0.0371,0.0017,0.0045,0.0270
315,-0.0072,-0.0372,0.0017,0.0046,0.0271
316,-0.0072,-0.0373,0.0017,0.0046,0.0272
317,-0.0072,-0.0374,0.0017,0.0046,0.0273
318,-0.0072,-0.0374,0.0017,0.0046,0.0274
319,-0.0072,-0.0375,0.0017,0.0046,0.0276
320,-0.0072,-0.0376,0.0017,0.0046,0.0277
321,-0.0072,-0.0377,0.0017,0.0047,0.0278
322,-0.0073,-0.0378,0.0017,0.0047,0.0279
323,-0.0073,-0.0379,0.0017,0.0047,0.0280
324,-0.0073,-0.0380,0.0017,0.0047,0.0281
325,-0.0073,-0.0380,0.0017,0.0047,0.0282
326,-0.0073,-0.0381,0.0018,0.0048,0.0283
327,-0.0073,-0.0382,0.0018,0.0048,0.0284
328,-0.0074,-0.0383,0.0018,0.0048,0.0285
329,-0.0074,-0.0384,0.0018,0.0048,0.0286
330,-0.0074,-0.0384,0.0018,0.0048,0.0287
331,-0.0074,-0.0385,0.0018,0.0048,0.0288
332,-0.0074,-0.0386,0.0018,0.0048,0.0288
333,-0.0074,-0.0386,0.0018,0.0049,0.0289
334,-0.0075,-0.0387,0.0018,0.0049,0.0290
335,-0.0075,-0.0388,0.0018,0.0049,0.0290
336,-0.0075,-0.0388,0.0018,0.0049,0.0291
337,-0.0075,-0.0389,0.0018,0.0049,0.0291
338,-0.0075,-0.0389,0.0018,0.0049,0.0291
339,-0.0075,-0.0390,0.0018,0.0049,0.0292
340,-0.0076,-0.0390,0.0018,0.0048,0.0292
341,-0.0076,-0.0391,0.0018,0.0048,0.0292
342,-0.0076,-0.0391,0.0018,0.0048,0.0292
343,-0.0076,-0.0391,0.0018,0.0048,0.0292
344,-0.0076,-0.0392,0.0018,0.0048,0.0292
345,-0.0077,-0.0392,0.0018,0.0048,0.0292
346,-0.0077,-0.0393,0.0018,0.0047,0.0292
347,-0.0077,-0.0393,0.0019,0.0047,0.0292
348,-0.0077,-0.0393,0.0019,0.0047,0.0291
349,-0.0077,-0.0394,0.0019,0.0046,0.0291
350,-0.0077,-0.0394,0.0019,0.0046,0.0291
351,-0.0077,-0.0395,0.0019,0.0046,0.0291
352,-0.0078,-0.0395,0.0019,0.0045,0.0290
353,-0.0078,-0.0396,0.0019,0.0045,0.0290
354,-0.0078,-0.0396,0.0019,0.0045,0.0289
355,-0.0078,-0.0397,0.0019,0.0044,0.0289
356,-0.0078,-0.0398,0.0019,0.0044,0.0289
357,-0.0078,-0.0398,0.0019,0.0044,0.0288
358,-0.0078,-0.0399,0.0019,0.0044,0.0288
359,-0.0079,-0.0400,0.0019,0.0043,0.0288
360,-0.0079,-0.0400,0.0019,0.0043,0.0287
361,-0.0079,-0.0401,0.0019,0.0043,0.0287
362,-0.0079,-0.0402,0.0019,0.0043,0.0287
363,-0.0079,-0.0403,0.0019,0.0042,0.0287
364,-0.0079,-0.0403,0.0019,0.0042,0.0286
365,-0.0079,-0.0404,0.0019,0.0042,0.0286
366,-0.0079,-0.0405,0.0020,0.0042,0.0286
367,-0.0080,-0.0406,0.0020,0.0042,0.0286
368,-0.0080,-0.0407,0.0020,0.0042,0.0286
369,-0.0080,-0.0408,0.0020,0.0042,0.0286
370,-0.0080,-0.0408,0.0020,0.0042,0.0285
371,-0.0080,-0.0409,0.0020,0.0042,0.0285
372,-0.0080,-0.0410,0.0020,0.0042,0.0285
373,-0.0080,-0.0411,0.0020,0.0042,0.0285
374,-0.0081,-0.0412,0.0020,0.0042,0.0286
375,-0.0081,-0.0413,0.0020,0.0042,0.0286
376,-0.0081,-0.0413,0.0020,0.0042,0.0286
377,-0.0081,-0.0414,0.0020,0.0042,0.0286
378,-0.0081,-0.0415,0.0020,0.0042,0.0286
379,-0.0081,-0.0416,0.0020,0.0042,0.0286
380,-0.0082,-0.0416,0.0020,0.0042,0.0286
381,-0.0082,-0.0417,0.0021,0.0042,0.0287
382,-0.0082,-0.0418,0.0021,0.0042,0.0287
383,-0.0082,-0.0418,0.0021,0.0042,0.0287
384,-0.0082,-0.0419,0.0021,0.0043,0.0287
385,-0.0082,-0.0420,0.0021,0.0043,0.0287
386,-0.0083,-0.0420,0.0021,0.0043,0.0288
387,-0.0083,-0.0421,0.0021,0.0043,0.0288
388,-0.0083,-0.0421,0.0021,0.0043,0.0288
389,-0.0083,-0.0422,0.0021,0.0043,0.0288
390,-0.0083,-0.0422,0.0021,0.0044,0.0289
391,-0.0083,-0.0423,0.0021,0.0044,0.0289
392,-0.0083,-0.0423,0.0021,0.0044,0.0289
393,-0.0084,-0.0424,0.0021,0.0044,0.0290
394,-0.0084,-0.0424,0.0021,0.0044,0.0290
395,-0.0084,-0.0425,0.0021,0.0045,0.0290
396,-0.0084,-0.0425,0.0021,0.0045,0.0291
397,-0.0084,-0.0426,0.0021,0.0045,0.0291
398,-0.0084,-0.0426,0.0021,0.0045,0.0291
399,-0.0084,-0.0427,0.0021,0.0045,0.0292
400,-0.0085,-0.0427,0.0021,0.0045,0.0292
401,-0.0085,-0.0428,0.0021,0.0045,0.0293
402,-0.0085,-0.0428,0.0021,0.0045,0.0293
403,-0.0085,-0.0429,0.0021,0.0045,0.0294
404,-0.0085,-0.0430,0.0021,0.0046,0.0294
405,-0.0085,-0.0430,0.0022,0.0046,0.0295
406,-0.0085,-0.0431,0.0022,0.0046,0.0295
407,-0.0086,-0.0432,0.0022,0.0046,0.0296
408,-0.0086,-0.0432,0.0022,0.0046,0.0297
409,-0.0086,-0.0433,0.0022,0.0046,0.0297
410,-0.0086,-0.0434,0.0022,0.0045,0.0298
411,-0.0086,-0.0435,0.0022,0.0045,0.0299
412,-0.0086,-0.0436,0.0022,0.0045,0.0299
413,-0.0087,-0.0437,0.0022,0.0045,0.0300
414,-0.0087,-0.0438,0.0022,0.0045,0.0301
415,-0.0087,-0.0439,0.0022,0.0045,0.0301
416,-0.0087,-0.0439,0.0022,0.0045,0.0302
417,-0.0087,-0.0440,0.0022,0.0044,0.0303
418,-0.0087,-0.0441,0.0022,0.0044,0.0304
419,-0.0088,-0.0442,0.0022,0.0044,0.0304
420,-0.0088,-0.0443,0.0022,0.0044,0.0305
421,-0.0088,-0.0444,0.0022,0.0044,0.0306
422,-0.0088,-0.0445,0.0023,0.0043,0.0307
423,-0.0088,-0.0446,0.0023,0.0043,0.0307
424,-0.0088,-0.0446,0.0023,0.0043,0.0308
425,-0.0088,-0.0447,0.0023,0.0043,0.0309
426,-0.0089,-0.0448,0.0023,0.0042,0.0309
427,-0.0089,-0.0448,0.0023,0.0042,0.0310
428,-0.0089,-0.0449,0.0023,0.0042,0.0310
429,-0.0089,-0.0449,0.0023,0.0042,0.0311
430,-0.0089,-0.0450,0.0023,0.0042,0.0311
431,-0.0089,-0.0450,0.0023,0.0041,0.0311
432,-0.0089,-0.0451,0.0023,0.0041,0.0312
433,-0.0090,-0.0451,0.0023,0.0041,0.0312
434,-0.0090,-0.0452,0.0023,0.0041,0.0312
435,-0.0090,-0.0452,0.0023,0.0041,0.0312
436,-0.0090,-0.0452,0.0023,0.0041,0.0313
437,-0.0090,-0.0453,0.0023,0.0040,0.0313
438,-0.0090,-0.0453,0.0023,0.0040,0.0313
439,-0.0090,-0.0453,0.0023,0.0040,0.0313
440,-0.0090,-0.0454,0.0023,0.0040,0.0313
441,-0.0090,-0.0454,0.0023,0.0040,0.0313
442,-0.0091,-0.0455,0.0023,0.0040,0.0313
443,-0.0091,-0.0455,0.0023,0.0040,0.0312
444,-0.0091,-0.0455,0.0023,0.0040,0.0312
445,-0.0091,-0.0456,0.0023,0.0040,0.0312
446,-0.0091,-0.0456,0.0023,0.0040,0.0312
447,-0.0091,-0.0457,0.0023,0.0040,0.0312
448,-0.0091,-0.0457,0.0023,0.0040,0.0312
449,-0.0091,-0.0458,0.0023,0.0040,0.0312
450,-0.0091,-0.0459,0.0023,0.0040,0.0311
451,-0.0091,-0.0459,0.0023,0.0040,0.0311
452,-0.0092,-0.0460,0.0024,0.0040,0.0311
453,-0.0092,-0.0461,0.0024,0.0040,0.0311
454,-0.0092,-0.0461,0.0024,0.0040,0.0311
455,-0.0092,-0.0462,0.0024,0.0040,0.0311
456,-0.0092,-0.0463,0.0024,0.0040,0.0310
457,-0.0092,-0.0463,0.0024,0.0040,0.0310
458,-0.0092,-0.0464,0.0024,0.0040,0.0310
459,-0.0092,-0.0465,0.0024,0.0040,0.0310
460,-0.0092,-0.0465,0.0024,0.0040,0.0310
461,-0.0092,-0.0466,0.0024,0.0040,0.0310
462,-0.0092,-0.0467,0.0024,0.0040,0.0310
463,-0.0092,-0.0467,0.0024,0.0040,0.0310
464,-0.0092,-0.0468,0.0024,0.0040,0.0310
465,-0.0092,-0.0468,0.0024,0.0040,0.0310
466,-0.0092,-0.0469,0.0024,0.0040,0.0310
467,-0.0092,-0.0469,0.0024,0.0040,0.0310
468,-0.0092,-0.0470,0.0025,0.0040,0.0310
469,-0.0092,-0.0470,0.0025,0.0040,0.0310
470,-0.0092,-0.0471,0.0025,0.0040,0.0310
471,-0.0092,-0.0471,0.0025,0.0040,0.0310
472,-0.0092,-0.0471,0.0025,0.0040,0.0310
473,-0.0093,-0.0472,0.0025,0.0040,0.0310
474,-0.0093,-0.0472,0.0025,0.0040,0.0311
475,-0.0093,-0.0472,0.0025,0.0040,0.0311
476,-0.0093,-0.0472,0.0025,0.0040,0.0311
477,-0.0093,-0.0472,0.0025,0.0040,0.0311
478,-0.0093,-0.0472,0.0025,0.0040,0.0311
479,-0.0093,-0.0472,0.0025,0.0040,0.0312
480,-0.0093,-0.0472,0.0025,0.0039,0.0312
481,-0.0093,-0.0472,0.0025,0.0039,0.0312
